StockCode,order_frequency,total_quantity,avg_quantity_per_order,related_product_count,cluster_name,recommended_zone,distance_from_packing,picking_priority,current_distance,distance_saved,recommended_distance
23510,120,2521,20.168,2321,Active/Regular Products,Zone B,25.0,278640,60,35.0,25.0
22913,112,352,3.142857142857143,2485,Active/Regular Products,Zone B,25.0,278432,60,35.0,25.0
20669,96,304,3.00990099009901,2899,Active/Regular Products,Zone B,25.0,278400,60,35.0,25.0
22763,108,206,1.9074074074074077,2576,Active/Regular Products,Zone B,25.0,278316,60,35.0,25.0
22852,125,390,3.12,2225,Active/Regular Products,Zone B,25.0,278250,60,35.0,25.0
21556,114,977,8.495652173913044,2439,Active/Regular Products,Zone B,25.0,278160,60,35.0,25.0
47574A,114,548,4.765217391304348,2437,Active/Regular Products,Zone B,25.0,277932,60,35.0,25.0
22096,117,1366,11.289256198347108,2374,Active/Regular Products,Zone B,25.0,277875,60,35.0,25.0
23681,132,1576,11.849624060150376,2101,Active/Regular Products,Zone B,25.0,277464,60,35.0,25.0
23092,135,523,3.874074074074074,2052,Active/Regular Products,Zone B,25.0,277155,60,35.0,25.0
22691,120,371,3.091666666666667,2306,Active/Regular Products,Zone B,25.0,276840,60,35.0,25.0
21055,105,178,1.6952380952380952,2634,Active/Regular Products,Zone B,25.0,276675,60,35.0,25.0
17012D,97,461,4.752577319587629,2850,Active/Regular Products,Zone B,25.0,276547,60,35.0,25.0
16219,100,3048,30.48,2763,Active/Regular Products,Zone B,25.0,276400,60,35.0,25.0
47580,110,388,3.527272727272728,2511,Active/Regular Products,Zone B,25.0,276320,60,35.0,25.0
22615,102,2073,20.323529411764707,2708,Active/Regular Products,Zone B,25.0,276318,60,35.0,25.0
85183B,118,996,8.369747899159664,2340,Active/Regular Products,Zone B,25.0,276238,60,35.0,25.0
21125,103,657,6.3173076923076925,2680,Active/Regular Products,Zone B,25.0,276143,60,35.0,25.0
22848,128,323,2.5234375,2152,Active/Regular Products,Zone B,25.0,275584,60,35.0,25.0
22495,98,282,2.877551020408163,2809,Active/Regular Products,Zone B,25.0,275380,60,35.0,25.0
21812,100,393,3.93,2750,Active/Regular Products,Zone B,25.0,275100,60,35.0,25.0
22277,100,417,4.17,2750,Active/Regular Products,Zone B,25.0,275100,60,35.0,25.0
23233,158,5175,32.54716981132076,1736,Active/Regular Products,Zone B,25.0,274446,60,35.0,25.0
21466,112,304,2.7142857142857144,2449,Active/Regular Products,Zone B,25.0,274400,60,35.0,25.0
23508,120,2627,20.5234375,2284,Active/Regular Products,Zone B,25.0,274200,60,35.0,25.0
85071C,105,683,6.443396226415095,2607,Active/Regular Products,Zone B,25.0,273840,60,35.0,25.0
20619,99,262,2.646464646464646,2764,Active/Regular Products,Zone B,25.0,273735,60,35.0,25.0
84569D,98,467,4.76530612244898,2791,Active/Regular Products,Zone B,25.0,273616,60,35.0,25.0
22292,112,1136,9.79310344827586,2436,Active/Regular Products,Zone B,25.0,272944,60,35.0,25.0
17012F,94,448,4.76595744680851,2900,Active/Regular Products,Zone B,25.0,272694,60,35.0,25.0
21617,102,525,5.048076923076923,2671,Active/Regular Products,Zone B,25.0,272544,60,35.0,25.0
35004B,111,577,5.151785714285714,2451,Active/Regular Products,Zone B,25.0,272172,60,35.0,25.0
20655,99,197,1.9898989898989896,2748,Active/Regular Products,Zone B,25.0,272151,60,35.0,25.0
21064,101,296,2.8737864077669903,2690,Active/Regular Products,Zone B,25.0,271791,60,35.0,25.0
22282,99,149,1.505050505050505,2742,Active/Regular Products,Zone B,25.0,271557,60,35.0,25.0
22858,136,1126,8.218978102189782,1994,Active/Regular Products,Zone B,25.0,271320,60,35.0,25.0
22843,126,450,3.571428571428572,2151,Active/Regular Products,Zone B,25.0,271152,60,35.0,25.0
22762,112,171,1.5267857142857142,2418,Active/Regular Products,Zone B,25.0,270928,60,35.0,25.0
22582,102,1061,10.201923076923077,2654,Active/Regular Products,Zone B,25.0,270810,60,35.0,25.0
22682,113,677,5.93859649122807,2394,Active/Regular Products,Zone B,25.0,270635,60,35.0,25.0
22606,142,313,2.1888111888111887,1903,Active/Regular Products,Zone B,25.0,270368,60,35.0,25.0
21206,109,1290,11.62162162162162,2479,Active/Regular Products,Zone B,25.0,270320,60,35.0,25.0
84559A,94,397,4.223404255319149,2865,Active/Regular Products,Zone B,25.0,269404,60,35.0,25.0
23121,111,2501,21.560344827586206,2423,Active/Regular Products,Zone B,25.0,269064,60,35.0,25.0
21191,95,562,5.91578947368421,2825,Active/Regular Products,Zone B,25.0,268470,60,35.0,25.0
22981,105,471,4.361111111111111,2551,Active/Regular Products,Zone B,25.0,267960,60,35.0,25.0
22230,101,1047,10.16504854368932,2652,Active/Regular Products,Zone B,25.0,267953,60,35.0,25.0
22479,98,1139,11.622448979591836,2727,Active/Regular Products,Zone B,25.0,267344,60,35.0,25.0
23010,111,315,2.8378378378378377,2407,Active/Regular Products,Zone B,25.0,267288,60,35.0,25.0
23507,119,2882,22.69291338582677,2244,Active/Regular Products,Zone B,25.0,267155,60,35.0,25.0
23338,109,431,3.954128440366973,2446,Active/Regular Products,Zone B,25.0,266723,60,35.0,25.0
85071A,111,1041,9.212389380530974,2400,Active/Regular Products,Zone B,25.0,266511,60,35.0,25.0
22779,149,1537,10.178807947019868,1786,Active/Regular Products,Zone B,25.0,266263,60,35.0,25.0
23374,131,2456,18.748091603053435,2030,Active/Regular Products,Zone B,25.0,266061,60,35.0,25.0
21527,144,477,3.289655172413793,1846,Active/Regular Products,Zone B,25.0,265968,60,35.0,25.0
21530,104,777,7.4,2556,Active/Regular Products,Zone B,25.0,265928,60,35.0,25.0
22280,95,468,4.875,2797,Active/Regular Products,Zone B,25.0,265810,60,35.0,25.0
35646,94,619,6.447916666666667,2826,Active/Regular Products,Zone B,25.0,265738,60,35.0,25.0
82613C,96,537,5.59375,2767,Active/Regular Products,Zone B,25.0,265728,60,35.0,25.0
85132A,110,545,4.954545454545454,2414,Active/Regular Products,Zone B,25.0,265650,60,35.0,25.0
22949,105,956,9.104761904761904,2528,Active/Regular Products,Zone B,25.0,265545,60,35.0,25.0
37342,109,1570,14.272727272727272,2435,Active/Regular Products,Zone B,25.0,265524,60,35.0,25.0
72598,93,607,6.389473684210526,2849,Active/Regular Products,Zone B,25.0,265050,60,35.0,25.0
22497,100,224,2.24,2649,Active/Regular Products,Zone B,25.0,265000,60,35.0,25.0
22152,105,2407,22.08256880733945,2519,Active/Regular Products,Zone B,25.0,264600,60,35.0,25.0
84849D,114,494,4.295652173913044,2319,Active/Regular Products,Zone B,25.0,264480,60,35.0,25.0
21096,105,1259,11.99047619047619,2517,Active/Regular Products,Zone B,25.0,264390,60,35.0,25.0
22176,115,512,4.3760683760683765,2297,Active/Regular Products,Zone B,25.0,264270,60,35.0,25.0
21391,106,1069,9.898148148148149,2491,Active/Regular Products,Zone B,25.0,264152,60,35.0,25.0
22233,105,596,5.518518518518518,2512,Active/Regular Products,Zone B,25.0,263865,60,35.0,25.0
20615,95,309,3.2526315789473683,2772,Active/Regular Products,Zone B,25.0,263435,60,35.0,25.0
23331,109,1596,14.0,2410,Active/Regular Products,Zone B,25.0,262799,60,35.0,25.0
21107,97,901,9.193877551020408,2706,Active/Regular Products,Zone B,25.0,262579,60,35.0,25.0
21896,110,980,8.82882882882883,2385,Active/Regular Products,Zone B,25.0,262460,60,35.0,25.0
84951A,93,475,5.10752688172043,2815,Active/Regular Products,Zone B,25.0,261888,60,35.0,25.0
23009,103,263,2.5533980582524274,2536,Active/Regular Products,Zone B,25.0,261311,60,35.0,25.0
22306,111,1162,10.283185840707963,2352,Active/Regular Products,Zone B,25.0,261183,60,35.0,25.0
22162,91,264,2.869565217391304,2866,Active/Regular Products,Zone B,25.0,260897,60,35.0,25.0
21467,104,264,2.5384615384615383,2507,Active/Regular Products,Zone B,25.0,260832,60,35.0,25.0
84968A,98,267,2.696969696969697,2650,Active/Regular Products,Zone B,25.0,259798,60,35.0,25.0
23273,112,969,8.575221238938052,2313,Active/Regular Products,Zone B,25.0,259168,60,35.0,25.0
23501,112,1821,15.973684210526317,2311,Active/Regular Products,Zone B,25.0,258944,60,35.0,25.0
23220,103,993,9.548076923076923,2506,Active/Regular Products,Zone B,25.0,258221,60,35.0,25.0
16169E,149,4563,30.42,1727,Active/Regular Products,Zone B,25.0,257472,60,35.0,25.0
22660,102,364,3.5686274509803924,2521,Active/Regular Products,Zone B,25.0,257244,60,35.0,25.0
22129,100,1188,11.88,2563,Active/Regular Products,Zone B,25.0,256400,60,35.0,25.0
22246,90,431,4.788888888888889,2846,Active/Regular Products,Zone B,25.0,256230,60,35.0,25.0
22742,101,639,6.326732673267327,2534,Active/Regular Products,Zone B,25.0,256035,60,35.0,25.0
21272,103,548,5.219047619047619,2473,Active/Regular Products,Zone B,25.0,254822,60,35.0,25.0
21220,89,338,3.797752808988764,2862,Active/Regular Products,Zone B,25.0,254807,60,35.0,25.0
21822,97,698,6.910891089108911,2624,Active/Regular Products,Zone B,25.0,254625,60,35.0,25.0
23314,117,407,3.449152542372881,2175,Active/Regular Products,Zone B,25.0,254592,60,35.0,25.0
85094,90,640,7.111111111111111,2827,Active/Regular Products,Zone B,25.0,254520,60,35.0,25.0
22853,116,472,4.068965517241379,2193,Active/Regular Products,Zone B,25.0,254504,60,35.0,25.0
20658,105,433,4.046728971962617,2415,Active/Regular Products,Zone B,25.0,253680,60,35.0,25.0
23316,110,250,2.272727272727273,2305,Active/Regular Products,Zone B,25.0,253660,60,35.0,25.0
21201,101,1240,11.923076923076923,2506,Active/Regular Products,Zone B,25.0,253207,60,35.0,25.0
23271,104,1731,16.330188679245282,2429,Active/Regular Products,Zone B,25.0,252720,60,35.0,25.0
22522,128,930,7.153846153846154,1973,Active/Regular Products,Zone B,25.0,252672,60,35.0,25.0
20866,90,597,6.633333333333334,2804,Active/Regular Products,Zone B,25.0,252450,60,35.0,25.0
22229,101,568,5.514563106796117,2496,Active/Regular Products,Zone B,25.0,252197,60,35.0,25.0
22438,98,1009,10.09,2567,Active/Regular Products,Zone B,25.0,251664,60,35.0,25.0
21884,93,1166,12.53763440860215,2705,Active/Regular Products,Zone B,25.0,251658,60,35.0,25.0
21063,102,528,5.176470588235294,2465,Active/Regular Products,Zone B,25.0,251532,60,35.0,25.0
21065,90,562,6.108695652173913,2780,Active/Regular Products,Zone B,25.0,250290,60,35.0,25.0
85199L,95,977,10.284210526315787,2633,Active/Regular Products,Zone B,25.0,250230,60,35.0,25.0
21211,103,883,8.490384615384615,2426,Active/Regular Products,Zone B,25.0,249981,60,35.0,25.0
90114,88,167,1.8977272727272727,2838,Active/Regular Products,Zone B,25.0,249832,60,35.0,25.0
21823,97,1372,13.192307692307692,2572,Active/Regular Products,Zone B,25.0,249581,60,35.0,25.0
21618,91,404,4.164948453608248,2740,Active/Regular Products,Zone B,25.0,249431,60,35.0,25.0
21111,94,900,9.473684210526317,2651,Active/Regular Products,Zone B,25.0,249288,60,35.0,25.0
46776B,88,161,1.8295454545454544,2827,Active/Regular Products,Zone B,25.0,248864,60,35.0,25.0
22863,110,719,6.536363636363636,2261,Active/Regular Products,Zone B,25.0,248820,60,35.0,25.0
21088,103,1678,16.29126213592233,2414,Active/Regular Products,Zone B,25.0,248745,60,35.0,25.0
23436,114,1979,17.359649122807017,2179,Active/Regular Products,Zone B,25.0,248520,60,35.0,25.0
22598,95,990,10.3125,2606,Active/Regular Products,Zone B,25.0,247665,60,35.0,25.0
23499,110,1312,11.610619469026547,2250,Active/Regular Products,Zone B,25.0,247610,60,35.0,25.0
46776F,89,210,2.359550561797753,2780,Active/Regular Products,Zone B,25.0,247509,60,35.0,25.0
23267,108,1202,10.82882882882883,2283,Active/Regular Products,Zone B,25.0,246672,60,35.0,25.0
21219,89,448,4.977777777777778,2764,Active/Regular Products,Zone B,25.0,246085,60,35.0,25.0
23251,120,1712,14.266666666666667,2044,Active/Regular Products,Zone B,25.0,245400,60,35.0,25.0
22922,102,1587,15.558823529411764,2392,Active/Regular Products,Zone B,25.0,244086,60,35.0,25.0
85032D,93,687,7.308510638297872,2619,Active/Regular Products,Zone B,25.0,243660,60,35.0,25.0
22264,96,1561,15.928571428571429,2536,Active/Regular Products,Zone B,25.0,243552,60,35.0,25.0
23244,112,936,8.357142857142858,2173,Active/Regular Products,Zone B,25.0,243488,60,35.0,25.0
21642,101,2471,23.990291262135923,2407,Active/Regular Products,Zone B,25.0,243208,60,35.0,25.0
22514,99,302,3.0505050505050506,2454,Active/Regular Products,Zone B,25.0,243045,60,35.0,25.0
22117,95,1320,13.894736842105264,2556,Active/Regular Products,Zone B,25.0,242915,60,35.0,25.0
23552,116,1863,15.146341463414634,2093,Active/Regular Products,Zone B,25.0,242904,60,35.0,25.0
22684,98,531,5.31,2477,Active/Regular Products,Zone B,25.0,242844,60,35.0,25.0
22959,142,4901,34.514084507042256,1704,Active/Regular Products,Zone B,25.0,242110,60,35.0,25.0
21402,92,1369,14.880434782608695,2628,Active/Regular Products,Zone B,25.0,241868,60,35.0,25.0
23435,99,824,8.323232323232324,2437,Active/Regular Products,Zone B,25.0,241362,60,35.0,25.0
15044A,102,458,4.490196078431373,2355,Active/Regular Products,Zone B,25.0,240312,60,35.0,25.0
23161,98,1715,17.5,2448,Active/Regular Products,Zone B,25.0,240002,60,35.0,25.0
21588,132,1494,11.066666666666666,1817,Active/Regular Products,Zone B,25.0,239976,60,35.0,25.0
22215,101,343,3.396039603960396,2372,Active/Regular Products,Zone B,25.0,239673,60,35.0,25.0
17012B,85,525,6.176470588235294,2817,Active/Regular Products,Zone B,25.0,239530,60,35.0,25.0
23505,115,1200,10.256410256410255,2081,Active/Regular Products,Zone B,25.0,239430,60,35.0,25.0
17012C,85,420,4.941176470588236,2814,Active/Regular Products,Zone B,25.0,239275,60,35.0,25.0
22085,97,548,5.591836734693878,2464,Active/Regular Products,Zone B,25.0,239105,60,35.0,25.0
21192,88,1092,12.0,2711,Active/Regular Products,Zone B,25.0,238656,60,35.0,25.0
21879,94,1176,12.378947368421052,2533,Active/Regular Products,Zone B,25.0,238196,60,35.0,25.0
23226,98,1247,12.595959595959595,2427,Active/Regular Products,Zone B,25.0,237944,60,35.0,25.0
85169A,88,812,9.123595505617978,2699,Active/Regular Products,Zone B,25.0,237600,60,35.0,25.0
22953,98,502,5.070707070707071,2423,Active/Regular Products,Zone B,25.0,237552,60,35.0,25.0
21794,106,522,4.9245283018867925,2240,Active/Regular Products,Zone B,25.0,237546,60,35.0,25.0
22317,89,286,3.213483146067416,2667,Active/Regular Products,Zone B,25.0,237452,60,35.0,25.0
21622,104,380,3.6538461538461537,2281,Active/Regular Products,Zone B,25.0,237328,60,35.0,25.0
22912,100,287,2.841584158415841,2370,Active/Regular Products,Zone B,25.0,237100,60,35.0,25.0
35971,88,462,5.076923076923077,2692,Active/Regular Products,Zone B,25.0,236984,60,35.0,25.0
23123,95,935,9.842105263157896,2491,Active/Regular Products,Zone B,25.0,236740,60,35.0,25.0
46000M,137,1021,7.398550724637682,1724,Active/Regular Products,Zone B,25.0,236325,60,35.0,25.0
22719,109,620,5.636363636363637,2165,Active/Regular Products,Zone B,25.0,236094,60,35.0,25.0
23214,103,789,7.586538461538462,2291,Active/Regular Products,Zone B,25.0,236076,60,35.0,25.0
22849,129,323,2.503875968992248,1829,Active/Regular Products,Zone B,25.0,236070,60,35.0,25.0
22343,94,1974,21.0,2508,Active/Regular Products,Zone B,25.0,235846,60,35.0,25.0
47480,86,746,8.674418604651162,2739,Active/Regular Products,Zone B,25.0,235640,60,35.0,25.0
22201,87,193,2.218390804597701,2699,Active/Regular Products,Zone B,25.0,234900,60,35.0,25.0
23347,97,860,8.775510204081632,2419,Active/Regular Products,Zone B,25.0,234740,60,35.0,25.0
22829,109,227,2.0825688073394497,2151,Active/Regular Products,Zone B,25.0,234568,60,35.0,25.0
23438,109,1809,16.59633027522936,2145,Active/Regular Products,Zone B,25.0,233914,60,35.0,25.0
85093,88,708,7.955056179775281,2657,Active/Regular Products,Zone B,25.0,233904,60,35.0,25.0
20846,88,716,8.044943820224718,2654,Active/Regular Products,Zone B,25.0,233640,60,35.0,25.0
23531,112,976,8.63716814159292,2085,Active/Regular Products,Zone B,25.0,233632,60,35.0,25.0
72802C,105,1395,13.037383177570094,2224,Active/Regular Products,Zone B,25.0,233625,60,35.0,25.0
85173,86,479,5.505747126436781,2713,Active/Regular Products,Zone B,25.0,233404,60,35.0,25.0
21626,99,794,7.94,2353,Active/Regular Products,Zone B,25.0,233046,60,35.0,25.0
84659A,89,280,3.146067415730337,2614,Active/Regular Products,Zone B,25.0,232735,60,35.0,25.0
21624,95,216,2.2268041237113403,2447,Active/Regular Products,Zone B,25.0,232560,60,35.0,25.0
85116,89,941,10.455555555555556,2610,Active/Regular Products,Zone B,25.0,232379,60,35.0,25.0
21830,99,2621,25.95049504950495,2345,Active/Regular Products,Zone B,25.0,232254,60,35.0,25.0
84581,90,187,2.077777777777778,2574,Active/Regular Products,Zone B,25.0,231750,60,35.0,25.0
23120,100,1685,16.047619047619047,2316,Active/Regular Products,Zone B,25.0,231700,60,35.0,25.0
21820,90,329,3.5760869565217392,2572,Active/Regular Products,Zone B,25.0,231570,60,35.0,25.0
23281,101,1280,12.307692307692308,2291,Active/Regular Products,Zone B,25.0,231492,60,35.0,25.0
22894,122,305,2.4796747967479678,1895,Active/Regular Products,Zone B,25.0,231312,60,35.0,25.0
22245,98,1262,12.747474747474747,2358,Active/Regular Products,Zone B,25.0,231182,60,35.0,25.0
21354,95,799,8.410526315789474,2432,Active/Regular Products,Zone B,25.0,231135,60,35.0,25.0
16161U,134,4075,30.41044776119403,1717,Active/Regular Products,Zone B,25.0,230212,60,35.0,25.0
22546,86,2103,24.453488372093023,2672,Active/Regular Products,Zone B,25.0,229878,60,35.0,25.0
84459A,91,716,7.617021276595745,2524,Active/Regular Products,Zone B,25.0,229775,60,35.0,25.0
23375,103,1342,13.029126213592232,2228,Active/Regular Products,Zone B,25.0,229587,60,35.0,25.0
20886,103,485,4.663461538461538,2226,Active/Regular Products,Zone B,25.0,229381,60,35.0,25.0
21789,92,925,9.946236559139784,2482,Active/Regular Products,Zone B,25.0,228436,60,35.0,25.0
23360,114,1182,10.189655172413794,2002,Active/Regular Products,Zone B,25.0,228342,60,35.0,25.0
72586,83,691,8.325301204819278,2750,Active/Regular Products,Zone B,25.0,228333,60,35.0,25.0
22540,91,2519,27.380434782608692,2503,Active/Regular Products,Zone B,25.0,227864,60,35.0,25.0
22780,132,1346,10.044776119402986,1724,Active/Regular Products,Zone B,25.0,227700,60,35.0,25.0
23406,111,456,4.108108108108108,2045,Active/Regular Products,Zone B,25.0,227106,60,35.0,25.0
23217,97,1309,13.22222222222222,2338,Active/Regular Products,Zone B,25.0,226883,60,35.0,25.0
23269,94,779,8.2,2406,Active/Regular Products,Zone B,25.0,226258,60,35.0,25.0
82616C,85,324,3.8117647058823527,2650,Active/Regular Products,Zone B,25.0,225335,60,35.0,25.0
22500,96,248,2.583333333333333,2343,Active/Regular Products,Zone B,25.0,225024,60,35.0,25.0
21246,96,286,2.9791666666666665,2343,Active/Regular Products,Zone B,25.0,225024,60,35.0,25.0
22685,99,594,6.0,2260,Active/Regular Products,Zone B,25.0,223839,60,35.0,25.0
47599B,118,1480,12.542372881355933,1886,Active/Regular Products,Zone B,25.0,222666,60,35.0,25.0
23250,110,1179,10.71818181818182,2018,Active/Regular Products,Zone B,25.0,222090,60,35.0,25.0
90200D,78,175,2.243589743589744,2846,Active/Regular Products,Zone B,25.0,222066,60,35.0,25.0
22325,93,249,2.677419354838709,2384,Active/Regular Products,Zone B,25.0,221805,60,35.0,25.0
21059,94,611,6.5,2358,Active/Regular Products,Zone B,25.0,221746,60,35.0,25.0
23131,115,942,8.120689655172415,1927,Active/Regular Products,Zone B,25.0,221720,60,35.0,25.0
23427,114,237,2.0608695652173914,1940,Active/Regular Products,Zone B,25.0,221274,60,35.0,25.0
84212,111,10315,92.92792792792793,1992,Active/Regular Products,Zone B,25.0,221223,60,35.0,25.0
20966,97,719,7.412371134020619,2274,Active/Regular Products,Zone B,25.0,220675,60,35.0,25.0
84951B,82,451,5.433734939759036,2689,Active/Regular Products,Zone B,25.0,220580,60,35.0,25.0
