StockCode,order_frequency,total_quantity,avg_quantity_per_order,related_product_count,cluster_name,recommended_zone,distance_from_packing,picking_priority,current_distance,distance_saved
22782,74,241,3.2567567567567566,1381,Slow-Moving Products,Zone D,60.0,17834,60,0.0
15058A,89,200,2.247191011235955,2157,Active/Regular Products,Zone B,25.0,17800,60,35.0
23491,78,228,2.8860759493670884,1560,Slow-Moving Products,Zone D,60.0,17784,60,0.0
21666,43,412,9.581395348837209,1774,Slow-Moving Products,Zone D,60.0,17716,60,0.0
21187,48,369,7.530612244897959,2007,Active/Regular Products,Zone B,25.0,17712,60,35.0
85036B,49,361,7.36734693877551,1701,Slow-Moving Products,Zone D,60.0,17689,60,0.0
21742,91,194,2.086021505376344,2003,Active/Regular Products,Zone B,25.0,17654,60,35.0
23405,70,252,3.5492957746478875,2171,Active/Regular Products,Zone B,25.0,17640,60,35.0
84997c,62,284,4.303030303030303,248,Slow-Moving Products,Zone D,60.0,17608,60,0.0
22541,35,503,14.371428571428572,2169,Active/Regular Products,Zone B,25.0,17605,60,35.0
21735,83,212,2.5542168674698793,1311,Slow-Moving Products,Zone D,60.0,17596,60,0.0
23324,44,399,9.068181818181818,1495,Slow-Moving Products,Zone D,60.0,17556,60,0.0
22052,27,650,24.074074074074073,761,Slow-Moving Products,Zone D,60.0,17550,60,0.0
85169D,50,351,7.02,2437,Active/Regular Products,Zone B,25.0,17550,60,35.0
23125,38,459,12.078947368421053,1984,Active/Regular Products,Zone B,25.0,17442,60,35.0
21026,68,255,3.75,2736,Active/Regular Products,Zone B,25.0,17340,60,35.0
15058C,72,240,3.3333333333333335,2406,Active/Regular Products,Zone B,25.0,17280,60,35.0
21205,68,253,3.563380281690141,2185,Active/Regular Products,Zone B,25.0,17204,60,35.0
23179,53,324,6.113207547169812,2084,Active/Regular Products,Zone B,25.0,17172,60,35.0
84509B,79,217,2.7125,2384,Active/Regular Products,Zone B,25.0,17143,60,35.0
22104,59,288,4.88135593220339,2721,Active/Regular Products,Zone B,25.0,16992,60,35.0
21781,101,168,1.6633663366336633,2135,Active/Regular Products,Zone B,25.0,16968,60,35.0
21284,42,403,9.595238095238095,2247,Active/Regular Products,Zone B,25.0,16926,60,35.0
84913B,86,196,2.2790697674418605,2494,Active/Regular Products,Zone B,25.0,16856,60,35.0
84581,90,187,2.077777777777778,2574,Active/Regular Products,Zone B,25.0,16830,60,35.0
22504,68,247,3.6323529411764706,2171,Active/Regular Products,Zone B,25.0,16796,60,35.0
22201,87,193,2.218390804597701,2699,Active/Regular Products,Zone B,25.0,16791,60,35.0
21717,41,408,9.951219512195122,1508,Slow-Moving Products,Zone D,60.0,16728,60,0.0
21503,23,726,31.565217391304348,620,Slow-Moving Products,Zone D,60.0,16698,60,0.0
22263,51,326,6.150943396226415,2623,Active/Regular Products,Zone B,25.0,16626,60,35.0
16169M,25,660,25.384615384615383,734,Slow-Moving Products,Zone D,60.0,16500,60,0.0
17084P,39,423,10.846153846153847,2388,Active/Regular Products,Zone B,25.0,16497,60,35.0
23181,82,201,2.451219512195122,2186,Active/Regular Products,Zone B,25.0,16482,60,35.0
22106,47,349,7.425531914893617,2641,Active/Regular Products,Zone B,25.0,16403,60,35.0
23482,39,418,10.717948717948717,1661,Slow-Moving Products,Zone D,60.0,16302,60,0.0
21188,50,326,6.392156862745098,1944,Active/Regular Products,Zone B,25.0,16300,60,35.0
23325,35,462,13.2,1577,Slow-Moving Products,Zone D,60.0,16170,60,0.0
82494l,61,264,4.327868852459017,995,Slow-Moving Products,Zone D,60.0,16104,60,0.0
22538,40,402,10.05,2199,Active/Regular Products,Zone B,25.0,16080,60,35.0
20772,65,247,3.8,2411,Active/Regular Products,Zone B,25.0,16055,60,35.0
23272,44,364,8.272727272727273,1999,Active/Regular Products,Zone B,25.0,16016,60,35.0
23697,35,456,12.666666666666666,1855,Active/Regular Products,Zone B,25.0,15960,60,35.0
16015,24,662,27.583333333333332,506,Slow-Moving Products,Zone D,60.0,15888,60,0.0
23518,44,361,8.204545454545455,1424,Slow-Moving Products,Zone D,60.0,15884,60,0.0
84923,98,162,1.653061224489796,2922,Active/Regular Products,Zone B,25.0,15876,60,35.0
84625C,35,449,12.82857142857143,1752,Slow-Moving Products,Zone D,60.0,15715,60,0.0
47021G,27,582,21.555555555555557,1783,Slow-Moving Products,Zone D,60.0,15714,60,0.0
84970s,66,238,3.606060606060606,1019,Slow-Moving Products,Zone D,60.0,15708,60,0.0
21285,43,365,8.488372093023257,2040,Active/Regular Products,Zone B,25.0,15695,60,35.0
21676,61,257,4.213114754098361,2640,Active/Regular Products,Zone B,25.0,15677,60,35.0
22257,42,373,8.477272727272727,1851,Active/Regular Products,Zone B,25.0,15666,60,35.0
22638,52,300,5.769230769230769,2255,Active/Regular Products,Zone B,25.0,15600,60,35.0
22204,79,197,2.4625,2519,Active/Regular Products,Zone B,25.0,15563,60,35.0
21821,62,251,3.984126984126984,2577,Active/Regular Products,Zone B,25.0,15562,60,35.0
22042,39,399,10.23076923076923,2187,Active/Regular Products,Zone B,25.0,15561,60,35.0
21147,76,203,2.6363636363636362,2796,Active/Regular Products,Zone B,25.0,15428,60,35.0
23106,53,291,5.490566037735849,1617,Slow-Moving Products,Zone D,60.0,15423,60,0.0
23415,47,328,6.9787234042553195,1537,Slow-Moving Products,Zone D,60.0,15416,60,0.0
23694,41,376,9.170731707317072,2070,Active/Regular Products,Zone B,25.0,15416,60,35.0
23425,56,275,4.910714285714286,2165,Active/Regular Products,Zone B,25.0,15400,60,35.0
16161G,22,700,31.818181818181817,547,Slow-Moving Products,Zone D,60.0,15400,60,0.0
35004C,39,394,10.102564102564102,598,Slow-Moving Products,Zone D,60.0,15366,60,0.0
22856,27,569,21.074074074074073,1228,Slow-Moving Products,Zone D,60.0,15363,60,0.0
22783,33,463,14.030303030303031,688,Slow-Moving Products,Zone D,60.0,15279,60,0.0
22861,50,305,6.1,1429,Slow-Moving Products,Zone D,60.0,15250,60,0.0
16168M,41,371,9.048780487804878,2504,Active/Regular Products,Zone B,25.0,15211,60,35.0
22389,45,338,7.511111111111111,2054,Active/Regular Products,Zone B,25.0,15210,60,35.0
23218,40,379,9.475,2056,Active/Regular Products,Zone B,25.0,15160,60,35.0
85230A,18,840,46.666666666666664,762,Slow-Moving Products,Zone D,60.0,15120,60,0.0
21725,50,301,6.02,2288,Active/Regular Products,Zone B,25.0,15050,60,35.0
23453,47,316,6.448979591836735,1015,Slow-Moving Products,Zone D,60.0,14852,60,0.0
22797,91,163,1.7912087912087913,2279,Active/Regular Products,Zone B,25.0,14833,60,35.0
22359,81,183,2.259259259259259,2605,Active/Regular Products,Zone B,25.0,14823,60,35.0
22443,90,164,1.8222222222222222,2030,Active/Regular Products,Zone B,25.0,14760,60,35.0
23523,41,360,8.78048780487805,1338,Slow-Moving Products,Zone D,60.0,14760,60,0.0
22282,99,149,1.505050505050505,2742,Active/Regular Products,Zone B,25.0,14751,60,35.0
90114,88,167,1.8977272727272727,2838,Active/Regular Products,Zone B,25.0,14696,60,35.0
23041,54,272,5.037037037037037,1391,Slow-Moving Products,Zone D,60.0,14688,60,0.0
21743,49,299,6.1020408163265305,2169,Active/Regular Products,Zone B,25.0,14651,60,35.0
21804,65,225,3.409090909090909,2349,Active/Regular Products,Zone B,25.0,14625,60,35.0
23423,66,219,3.3181818181818183,2073,Active/Regular Products,Zone B,25.0,14454,60,35.0
21462,73,198,2.712328767123288,1739,Slow-Moving Products,Zone D,60.0,14454,60,0.0
23451,52,277,5.226415094339623,1938,Active/Regular Products,Zone B,25.0,14404,60,35.0
84251G,53,270,5.09433962264151,2542,Active/Regular Products,Zone B,25.0,14310,60,35.0
22256,50,286,5.607843137254902,1877,Active/Regular Products,Zone B,25.0,14300,60,35.0
23317,82,173,2.1097560975609757,2080,Active/Regular Products,Zone B,25.0,14186,60,35.0
46776B,88,161,1.8295454545454546,2827,Active/Regular Products,Zone B,25.0,14168,60,35.0
21221,54,261,4.833333333333333,2506,Active/Regular Products,Zone B,25.0,14094,60,35.0
21374,46,304,6.608695652173913,1640,Slow-Moving Products,Zone D,60.0,13984,60,0.0
22936,50,279,5.365384615384615,2311,Active/Regular Products,Zone B,25.0,13950,60,35.0
35598B,25,558,22.32,1416,Slow-Moving Products,Zone D,60.0,13950,60,0.0
22320,73,189,2.589041095890411,1613,Slow-Moving Products,Zone D,60.0,13797,60,0.0
20616,71,194,2.732394366197183,2709,Active/Regular Products,Zone B,25.0,13774,60,35.0
22410,58,237,4.086206896551724,2211,Active/Regular Products,Zone B,25.0,13746,60,35.0
22517,69,199,2.8840579710144927,2308,Active/Regular Products,Zone B,25.0,13731,60,35.0
22642,51,269,5.0754716981132075,2085,Active/Regular Products,Zone B,25.0,13719,60,35.0
23020,76,180,2.3684210526315788,1730,Slow-Moving Products,Zone D,60.0,13680,60,0.0
85019A,33,414,12.545454545454545,1503,Slow-Moving Products,Zone D,60.0,13662,60,0.0
90200D,78,175,2.2435897435897436,2846,Active/Regular Products,Zone B,25.0,13650,60,35.0
21264,48,283,5.895833333333333,1890,Active/Regular Products,Zone B,25.0,13584,60,35.0
22511,54,251,4.648148148148148,1937,Active/Regular Products,Zone B,25.0,13554,60,35.0
21248,66,205,3.106060606060606,2383,Active/Regular Products,Zone B,25.0,13530,60,35.0
20777,80,169,2.1125,2643,Active/Regular Products,Zone B,25.0,13520,60,35.0
22640,57,237,4.157894736842105,2341,Active/Regular Products,Zone B,25.0,13509,60,35.0
85129D,65,207,3.1846153846153844,2594,Active/Regular Products,Zone B,25.0,13455,60,35.0
85188A,42,319,7.595238095238095,1470,Slow-Moving Products,Zone D,60.0,13398,60,0.0
21698,45,296,6.5777777777777775,2586,Active/Regular Products,Zone B,25.0,13320,60,35.0
85232D,69,193,2.7971014492753623,2478,Active/Regular Products,Zone B,25.0,13317,60,35.0
20770,72,184,2.5555555555555554,2629,Active/Regular Products,Zone B,25.0,13248,60,35.0
84279B,69,192,2.782608695652174,1579,Slow-Moving Products,Zone D,60.0,13248,60,0.0
21056,72,184,2.5555555555555554,2023,Active/Regular Products,Zone B,25.0,13248,60,35.0
85088,51,259,4.980769230769231,2458,Active/Regular Products,Zone B,25.0,13209,60,35.0
22788,60,220,3.6666666666666665,1897,Active/Regular Products,Zone B,25.0,13200,60,35.0
20856,61,216,3.540983606557377,2333,Active/Regular Products,Zone B,25.0,13176,60,35.0
84927F,44,299,6.5,1606,Slow-Moving Products,Zone D,60.0,13156,60,0.0
23339,76,173,2.276315789473684,2305,Active/Regular Products,Zone B,25.0,13148,60,35.0
21807,30,438,12.882352941176471,1151,Slow-Moving Products,Zone D,60.0,13140,60,0.0
72349b,82,159,1.9390243902439024,1083,Slow-Moving Products,Zone D,60.0,13038,60,0.0
84559B,55,237,4.232142857142857,2176,Active/Regular Products,Zone B,25.0,13035,60,35.0
85180B,48,271,5.645833333333333,2132,Active/Regular Products,Zone B,25.0,13008,60,35.0
22409,57,228,4.0,2068,Active/Regular Products,Zone B,25.0,12996,60,35.0
84251B,53,245,4.622641509433962,2352,Active/Regular Products,Zone B,25.0,12985,60,35.0
85106,20,649,32.45,1627,Slow-Moving Products,Zone D,60.0,12980,60,0.0
22270,53,243,4.418181818181818,1549,Slow-Moving Products,Zone D,60.0,12879,60,0.0
23660,42,306,7.285714285714286,1889,Active/Regular Products,Zone B,25.0,12852,60,35.0
22516,62,206,3.21875,2349,Active/Regular Products,Zone B,25.0,12772,60,35.0
20998,69,185,2.681159420289855,2469,Active/Regular Products,Zone B,25.0,12765,60,35.0
23411,56,227,3.982456140350877,1897,Active/Regular Products,Zone B,25.0,12712,60,35.0
22461,53,239,4.509433962264151,1924,Active/Regular Products,Zone B,25.0,12667,60,35.0
85036A,60,211,3.296875,1976,Active/Regular Products,Zone B,25.0,12660,60,35.0
23046,36,349,9.694444444444445,928,Slow-Moving Products,Zone D,60.0,12564,60,0.0
21106,53,237,4.388888888888889,2325,Active/Regular Products,Zone B,25.0,12561,60,35.0
85025C,39,321,8.025,1948,Active/Regular Products,Zone B,25.0,12519,60,35.0
85025B,38,329,8.657894736842104,2224,Active/Regular Products,Zone B,25.0,12502,60,35.0
79190D,47,265,5.638297872340425,2474,Active/Regular Products,Zone B,25.0,12455,60,35.0
84748,61,204,3.3442622950819674,2548,Active/Regular Products,Zone B,25.0,12444,60,35.0
23516,42,296,6.7272727272727275,1082,Slow-Moving Products,Zone D,60.0,12432,60,0.0
23337,69,180,2.608695652173913,2128,Active/Regular Products,Zone B,25.0,12420,60,35.0
21898,25,493,19.72,1341,Slow-Moving Products,Zone D,60.0,12325,60,0.0
22832,76,162,2.1315789473684212,2224,Active/Regular Products,Zone B,25.0,12312,60,35.0
21708,64,190,2.96875,2472,Active/Regular Products,Zone B,25.0,12160,60,35.0
21518,38,318,8.368421052631579,1909,Active/Regular Products,Zone B,25.0,12084,60,35.0
84926F,28,430,15.357142857142858,1867,Active/Regular Products,Zone B,25.0,12040,60,35.0
22458,23,523,22.73913043478261,1579,Slow-Moving Products,Zone D,60.0,12029,60,0.0
23094,79,152,1.9240506329113924,1561,Slow-Moving Products,Zone D,60.0,12008,60,0.0
21202,25,474,18.96,925,Slow-Moving Products,Zone D,60.0,11850,60,0.0
21707,74,160,2.1621621621621623,2481,Active/Regular Products,Zone B,25.0,11840,60,35.0
84673B,66,179,2.712121212121212,2473,Active/Regular Products,Zone B,25.0,11814,60,35.0
23074,48,246,5.125,2258,Active/Regular Products,Zone B,25.0,11808,60,35.0
21426,46,256,5.446808510638298,1183,Slow-Moving Products,Zone D,60.0,11776,60,0.0
21143,36,327,8.605263157894736,1698,Slow-Moving Products,Zone D,60.0,11772,60,0.0
47591B,56,209,3.732142857142857,2222,Active/Regular Products,Zone B,25.0,11704,60,35.0
21695,41,284,6.926829268292683,1741,Slow-Moving Products,Zone D,60.0,11644,60,0.0
71270,49,236,4.72,2229,Active/Regular Products,Zone B,25.0,11564,60,35.0
84086C,53,218,4.113207547169812,2440,Active/Regular Products,Zone B,25.0,11554,60,35.0
84912A,74,156,2.108108108108108,2297,Active/Regular Products,Zone B,25.0,11544,60,35.0
23474,37,312,8.210526315789474,1908,Active/Regular Products,Zone B,25.0,11544,60,35.0
84968F,65,177,2.723076923076923,2257,Active/Regular Products,Zone B,25.0,11505,60,35.0
84247G,32,357,11.15625,1696,Slow-Moving Products,Zone D,60.0,11424,60,0.0
22643,48,238,4.958333333333333,2335,Active/Regular Products,Zone B,25.0,11424,60,35.0
51008,22,519,23.59090909090909,587,Slow-Moving Products,Zone D,60.0,11418,60,0.0
21849,66,173,2.5441176470588234,2620,Active/Regular Products,Zone B,25.0,11418,60,35.0
85179A,59,193,3.2711864406779663,2633,Active/Regular Products,Zone B,25.0,11387,60,35.0
22903,59,193,3.2711864406779663,2611,Active/Regular Products,Zone B,25.0,11387,60,35.0
23522,32,354,11.0625,1996,Active/Regular Products,Zone B,25.0,11328,60,35.0
22124,76,149,1.9605263157894737,2813,Active/Regular Products,Zone B,25.0,11324,60,35.0
22451,51,222,4.352941176470588,1894,Active/Regular Products,Zone B,25.0,11322,60,35.0
47471,39,290,7.435897435897436,2328,Active/Regular Products,Zone B,25.0,11310,60,35.0
22862,66,171,2.514705882352941,2122,Active/Regular Products,Zone B,25.0,11286,60,35.0
22450,58,194,3.288135593220339,1678,Slow-Moving Products,Zone D,60.0,11252,60,0.0
20618,76,148,1.9473684210526316,2526,Active/Regular Products,Zone B,25.0,11248,60,35.0
21580,62,181,2.9193548387096775,2408,Active/Regular Products,Zone B,25.0,11222,60,35.0
23557,32,350,10.9375,1299,Slow-Moving Products,Zone D,60.0,11200,60,0.0
71038,47,238,4.958333333333333,1001,Slow-Moving Products,Zone D,60.0,11186,60,0.0
23139,27,414,14.785714285714286,1646,Slow-Moving Products,Zone D,60.0,11178,60,0.0
35915B,50,220,4.4,1795,Slow-Moving Products,Zone D,60.0,11000,60,0.0
22454,41,266,6.333333333333333,1444,Slow-Moving Products,Zone D,60.0,10906,60,0.0
21371,38,287,7.552631578947368,1514,Slow-Moving Products,Zone D,60.0,10906,60,0.0
22168,76,143,1.881578947368421,1253,Slow-Moving Products,Zone D,60.0,10868,60,0.0
46776A,70,155,2.2142857142857144,2693,Active/Regular Products,Zone B,25.0,10850,60,35.0
21028,58,187,3.2241379310344827,2565,Active/Regular Products,Zone B,25.0,10846,60,35.0
22214,56,193,3.4464285714285716,2482,Active/Regular Products,Zone B,25.0,10808,60,35.0
23562,43,251,5.837209302325581,1712,Slow-Moving Products,Zone D,60.0,10793,60,0.0
20764,76,142,1.844155844155844,2584,Active/Regular Products,Zone B,25.0,10792,60,35.0
85208,48,223,4.645833333333333,2166,Active/Regular Products,Zone B,25.0,10704,60,35.0
46118,46,232,5.043478260869565,2484,Active/Regular Products,Zone B,25.0,10672,60,35.0
15056n,84,127,1.5119047619047619,958,Slow-Moving Products,Zone D,60.0,10668,60,0.0
72225C,17,624,36.705882352941174,968,Slow-Moving Products,Zone D,60.0,10608,60,0.0
23538,32,331,10.34375,1620,Slow-Moving Products,Zone D,60.0,10592,60,0.0
23060,42,249,5.659090909090909,1479,Slow-Moving Products,Zone D,60.0,10458,60,0.0
18098C,49,213,4.176470588235294,1987,Active/Regular Products,Zone B,25.0,10437,60,35.0
23040,41,253,5.883720930232558,1378,Slow-Moving Products,Zone D,60.0,10373,60,0.0
22611,46,225,4.787234042553192,1530,Slow-Moving Products,Zone D,60.0,10350,60,0.0
21656,47,219,4.659574468085107,1964,Active/Regular Products,Zone B,25.0,10293,60,35.0
22513,67,152,2.2686567164179103,2097,Active/Regular Products,Zone B,25.0,10184,60,35.0
23539,41,247,5.880952380952381,1822,Slow-Moving Products,Zone D,60.0,10127,60,0.0
21415,46,219,4.760869565217392,2154,Active/Regular Products,Zone B,25.0,10074,60,35.0
84970l,50,201,4.02,980,Slow-Moving Products,Zone D,60.0,10050,60,0.0
23413,58,173,2.9827586206896552,1941,Active/Regular Products,Zone B,25.0,10034,60,35.0
23072,30,334,11.133333333333333,1333,Slow-Moving Products,Zone D,60.0,10020,60,0.0
23422,47,213,4.531914893617022,2160,Active/Regular Products,Zone B,25.0,10011,60,35.0
21682,55,182,3.309090909090909,1596,Slow-Moving Products,Zone D,60.0,10010,60,0.0
21726,42,237,5.642857142857143,1752,Slow-Moving Products,Zone D,60.0,9954,60,0.0
90209B,54,184,3.3454545454545452,2437,Active/Regular Products,Zone B,25.0,9936,60,35.0
20854,41,242,5.902439024390244,1911,Active/Regular Products,Zone B,25.0,9922,60,35.0
22806,38,260,6.842105263157895,1718,Slow-Moving Products,Zone D,60.0,9880,60,0.0
21638,40,247,6.175,2039,Active/Regular Products,Zone B,25.0,9880,60,35.0
22526,79,125,1.5822784810126582,2112,Active/Regular Products,Zone B,25.0,9875,60,35.0
20659,62,158,2.46875,2693,Active/Regular Products,Zone B,25.0,9796,60,35.0
21051,51,192,3.764705882352941,2118,Active/Regular Products,Zone B,25.0,9792,60,35.0
21468,66,148,2.242424242424242,2135,Active/Regular Products,Zone B,25.0,9768,60,35.0
21025,56,174,3.107142857142857,2615,Active/Regular Products,Zone B,25.0,9744,60,35.0
20768,55,176,3.2,2152,Active/Regular Products,Zone B,25.0,9680,60,35.0
72819,43,225,5.232558139534884,2088,Active/Regular Products,Zone B,25.0,9675,60,35.0
85131C,50,193,3.86,2433,Active/Regular Products,Zone B,25.0,9650,60,35.0
22459,25,386,15.44,1739,Slow-Moving Products,Zone D,60.0,9650,60,0.0
84637,83,116,1.3975903614457832,2499,Active/Regular Products,Zone B,25.0,9628,60,35.0
47578A,45,213,4.630434782608695,2147,Active/Regular Products,Zone B,25.0,9585,60,35.0
22108,63,152,2.4126984126984126,2751,Active/Regular Products,Zone B,25.0,9576,60,35.0
22390,36,266,7.388888888888889,1962,Active/Regular Products,Zone B,25.0,9576,60,35.0
79144B,53,180,3.3962264150943398,2679,Active/Regular Products,Zone B,25.0,9540,60,35.0
84849A,53,180,3.3962264150943398,2433,Active/Regular Products,Zone B,25.0,9540,60,35.0
85127,51,187,3.5961538461538463,2230,Active/Regular Products,Zone B,25.0,9537,60,35.0
21613,42,227,5.404761904761905,1093,Slow-Moving Products,Zone D,60.0,9534,60,0.0
47594B,56,170,3.0357142857142856,2101,Active/Regular Products,Zone B,25.0,9520,60,35.0
85214,58,164,2.8275862068965516,1974,Active/Regular Products,Zone B,25.0,9512,60,35.0
23185,30,317,10.225806451612904,1001,Slow-Moving Products,Zone D,60.0,9510,60,0.0
20704,44,216,4.909090909090909,1758,Slow-Moving Products,Zone D,60.0,9504,60,0.0
23140,52,182,3.5,2050,Active/Regular Products,Zone B,25.0,9464,60,35.0
21555,69,137,1.9855072463768115,2704,Active/Regular Products,Zone B,25.0,9453,60,35.0
