InvoiceNo,before_distance,after_distance,distance_saved,improvement_percent
568382,28,3.0,25.0,89.28571428571429
568383,15,7.0,8.0,53.333333333333336
568387,87,7.0,80.0,91.95402298850574
568389,18,0.0,18.0,100.0
568390,44,0.0,44.0,100.0
568391,5,0.0,5.0,100.0
568392,109,0.0,109.0,100.0
568393,55,0.0,55.0,100.0
568394,161,6.0,155.0,96.27329192546584
568396,5,0.0,5.0,100.0
568397,75,6.0,69.0,92.0
568398,13,0.0,13.0,100.0
568399,68,1.0,67.0,98.52941176470588
568400,154,0.0,154.0,100.0
568402,57,0.0,57.0,100.0
568408,244,11.0,233.0,95.49180327868852
568409,27,0.0,27.0,100.0
568411,477,34.0,443.0,92.87211740041928
568413,79,4.0,75.0,94.9367088607595
568414,7,0.0,7.0,100.0
568415,3,0.0,3.0,100.0
568417,66,0.0,66.0,100.0
568423,77,1.0,76.0,98.7012987012987
568428,157,7.0,150.0,95.54140127388536
568458,50,6.0,44.0,88.0
568460,17,0.0,17.0,100.0
568469,28,0.0,28.0,100.0
568471,31,0.0,31.0,100.0
568472,89,4.0,85.0,95.50561797752809
568480,60,0.0,60.0,100.0
568485,27,3.0,24.0,88.88888888888889
568491,201,1.0,200.0,99.50248756218906
568492,49,5.0,44.0,89.79591836734694
568493,54,0.0,54.0,100.0
568494,45,0.0,45.0,100.0
568495,70,0.0,70.0,100.0
568505,42,0.0,42.0,100.0
568509,20,6.0,14.0,70.0
568510,254,3.0,251.0,98.81889763779527
568511,5,0.0,5.0,100.0
568512,20,2.0,18.0,90.0
568513,90,1.0,89.0,98.88888888888889
568514,3,0.0,3.0,100.0
568515,40,0.0,40.0,100.0
568517,498,11.0,487.0,97.79116465863453
568518,38,0.0,38.0,100.0
568519,83,6.0,77.0,92.7710843373494
568526,129,3.0,126.0,97.67441860465115
568527,115,15.0,100.0,86.95652173913044
568528,226,17.0,209.0,92.47787610619469
568529,41,0.0,41.0,100.0
568530,32,0.0,32.0,100.0
568531,401,0.0,401.0,100.0
568533,39,10.0,29.0,74.35897435897436
568535,14,0.0,14.0,100.0
568536,30,0.0,30.0,100.0
568537,24,0.0,24.0,100.0
568538,34,0.0,34.0,100.0
568539,75,0.0,75.0,100.0
568540,0,0.0,0.0,
568541,16,0.0,16.0,100.0
568542,67,7.0,60.0,89.55223880597015
568547,66,2.0,64.0,96.96969696969697
568549,32,0.0,32.0,100.0
568550,9,5.0,4.0,44.44444444444444
568551,69,3.0,66.0,95.65217391304348
568552,20,10.0,10.0,50.0
568553,208,19.0,189.0,90.86538461538461
568554,62,0.0,62.0,100.0
568555,11,0.0,11.0,100.0
568556,62,0.0,62.0,100.0
568558,141,1.0,140.0,99.29078014184397
568564,101,0.0,101.0,100.0
568565,30,1.0,29.0,96.66666666666667
568566,135,2.0,133.0,98.51851851851852
568567,1053,17.0,1036.0,98.38556505223171
568568,128,1.0,127.0,99.21875
568569,9,0.0,9.0,100.0
568574,83,5.0,78.0,93.97590361445783
568576,71,4.0,67.0,94.36619718309859
568577,60,4.0,56.0,93.33333333333333
568578,87,0.0,87.0,100.0
568583,59,12.0,47.0,79.66101694915254
568585,35,0.0,35.0,100.0
568586,51,0.0,51.0,100.0
568588,38,0.0,38.0,100.0
568589,101,0.0,101.0,100.0
568590,95,10.0,85.0,89.47368421052632
568591,81,15.0,66.0,81.48148148148148
568592,65,5.0,60.0,92.3076923076923
568593,287,20.0,267.0,93.03135888501743
568594,36,0.0,36.0,100.0
568595,2,0.0,2.0,100.0
568614,92,8.0,84.0,91.30434782608695
568645,95,16.0,79.0,83.15789473684211
568647,16,0.0,16.0,100.0
568648,18,0.0,18.0,100.0
568650,347,0.0,347.0,100.0
568651,159,8.0,151.0,94.9685534591195
568652,32,0.0,32.0,100.0
568653,13,2.0,11.0,84.61538461538461
568654,258,11.0,247.0,95.73643410852713
568655,69,8.0,61.0,88.40579710144928
568656,15,0.0,15.0,100.0
568657,375,10.0,365.0,97.33333333333334
568658,34,0.0,34.0,100.0
568659,117,1.0,116.0,99.14529914529915
568660,57,3.0,54.0,94.73684210526315
568661,90,4.0,86.0,95.55555555555556
568662,198,13.0,185.0,93.43434343434343
568663,43,9.0,34.0,79.06976744186046
568665,81,8.0,73.0,90.12345679012346
568666,7,2.0,5.0,71.42857142857143
568667,128,0.0,128.0,100.0
568668,330,12.0,318.0,96.36363636363636
568669,59,0.0,59.0,100.0
568670,153,1.0,152.0,99.34640522875817
568671,320,4.0,316.0,98.75
568672,43,5.0,38.0,88.37209302325581
568673,43,5.0,38.0,88.37209302325581
568674,90,0.0,90.0,100.0
568675,84,5.0,79.0,94.04761904761905
568676,161,11.0,150.0,93.16770186335404
568680,72,0.0,72.0,100.0
568685,36,0.0,36.0,100.0
568686,208,7.0,201.0,96.63461538461539
568687,7,0.0,7.0,100.0
568688,40,9.0,31.0,77.5
568690,177,7.0,170.0,96.045197740113
568691,2,0.0,2.0,100.0
568692,53,0.0,53.0,100.0
568693,76,0.0,76.0,100.0
568695,7,0.0,7.0,100.0
568696,169,7.0,162.0,95.85798816568047
568697,76,11.0,65.0,85.52631578947368
568698,96,5.0,91.0,94.79166666666666
568699,65,0.0,65.0,100.0
568700,27,0.0,27.0,100.0
568701,151,15.0,136.0,90.06622516556291
568702,93,4.0,89.0,95.6989247311828
568703,547,10.0,537.0,98.17184643510055
568704,10,0.0,10.0,100.0
568705,15,0.0,15.0,100.0
568706,66,7.0,59.0,89.39393939393939
568707,16,0.0,16.0,100.0
568708,74,11.0,63.0,85.13513513513513
568709,257,0.0,257.0,100.0
568710,225,19.0,206.0,91.55555555555556
568711,11,0.0,11.0,100.0
568712,515,34.0,481.0,93.39805825242719
568713,43,9.0,34.0,79.06976744186046
568715,158,6.0,152.0,96.20253164556962
568716,731,27.0,704.0,96.30642954856361
568717,6,0.0,6.0,100.0
568718,1,0.0,1.0,100.0
568719,1046,23.0,1023.0,97.80114722753346
568721,938,32.0,906.0,96.58848614072495
568726,80,13.0,67.0,83.75
568727,46,0.0,46.0,100.0
568728,28,0.0,28.0,100.0
568729,74,0.0,74.0,100.0
568780,224,7.0,217.0,96.875
568781,58,8.0,50.0,86.20689655172413
568782,167,15.0,152.0,91.01796407185628
568783,39,0.0,39.0,100.0
568784,6,0.0,6.0,100.0
568785,23,0.0,23.0,100.0
568786,36,0.0,36.0,100.0
568787,39,0.0,39.0,100.0
568788,143,9.0,134.0,93.7062937062937
568789,1,0.0,1.0,100.0
568790,5,0.0,5.0,100.0
568791,85,0.0,85.0,100.0
568792,170,24.0,146.0,85.88235294117646
568793,75,0.0,75.0,100.0
568794,105,5.0,100.0,95.23809523809523
568795,83,0.0,83.0,100.0
568797,36,0.0,36.0,100.0
568798,123,4.0,119.0,96.7479674796748
568800,73,0.0,73.0,100.0
568801,44,2.0,42.0,95.45454545454545
568802,67,1.0,66.0,98.50746268656717
568803,17,0.0,17.0,100.0
568804,7,0.0,7.0,100.0
568805,46,5.0,41.0,89.13043478260869
568819,9,0.0,9.0,100.0
568828,85,0.0,85.0,100.0
568829,62,6.0,56.0,90.32258064516128
568831,169,11.0,158.0,93.49112426035504
568833,194,10.0,184.0,94.84536082474226
568868,193,0.0,193.0,100.0
568869,20,0.0,20.0,100.0
568870,18,0.0,18.0,100.0
568872,38,0.0,38.0,100.0
568873,42,5.0,37.0,88.09523809523809
568874,51,0.0,51.0,100.0
568875,63,0.0,63.0,100.0
568876,42,6.0,36.0,85.71428571428571
568877,77,0.0,77.0,100.0
568878,103,2.0,101.0,98.05825242718447
568880,72,0.0,72.0,100.0
568881,21,0.0,21.0,100.0
568882,73,3.0,70.0,95.8904109589041
568883,69,5.0,64.0,92.7536231884058
568893,4,0.0,4.0,100.0
568894,313,9.0,304.0,97.12460063897763
568895,211,6.0,205.0,97.1563981042654
568896,192,0.0,192.0,100.0
568897,72,0.0,72.0,100.0
568898,193,6.0,187.0,96.89119170984456
568900,112,22.0,90.0,80.35714285714286
568901,196,6.0,190.0,96.93877551020408
568902,65,0.0,65.0,100.0
568904,57,0.0,57.0,100.0
568905,5,0.0,5.0,100.0
568906,3,0.0,3.0,100.0
568907,76,0.0,76.0,100.0
568908,269,18.0,251.0,93.3085501858736
568909,139,8.0,131.0,94.24460431654677
568910,121,8.0,113.0,93.38842975206612
568912,149,0.0,149.0,100.0
568913,4,0.0,4.0,100.0
568914,3,0.0,3.0,100.0
568915,37,6.0,31.0,83.78378378378379
568916,42,0.0,42.0,100.0
568917,133,3.0,130.0,97.74436090225564
568918,5,0.0,5.0,100.0
568919,135,12.0,123.0,91.11111111111111
568921,43,0.0,43.0,100.0
568938,267,10.0,257.0,96.25468164794007
568943,20,2.0,18.0,90.0
568944,82,9.0,73.0,89.02439024390245
568945,61,0.0,61.0,100.0
568947,62,0.0,62.0,100.0
568949,837,29.0,808.0,96.5352449223417
568950,75,6.0,69.0,92.0
568951,80,0.0,80.0,100.0
568952,176,12.0,164.0,93.18181818181817
568953,43,0.0,43.0,100.0
568954,29,0.0,29.0,100.0
568955,96,8.0,88.0,91.66666666666666
568966,3,0.0,3.0,100.0
568984,245,13.0,232.0,94.6938775510204
568987,88,12.0,76.0,86.36363636363636
568988,84,8.0,76.0,90.47619047619048
568989,55,11.0,44.0,80.0
568990,99,7.0,92.0,92.92929292929293
568991,238,6.0,232.0,97.47899159663865
568992,71,2.0,69.0,97.1830985915493
568993,42,0.0,42.0,100.0
568994,60,0.0,60.0,100.0
568995,64,0.0,64.0,100.0
568996,62,4.0,58.0,93.54838709677419
568997,59,0.0,59.0,100.0
568998,8,0.0,8.0,100.0
568999,45,1.0,44.0,97.77777777777777
569000,300,1.0,299.0,99.66666666666667
569001,75,0.0,75.0,100.0
569002,7,0.0,7.0,100.0
569003,37,0.0,37.0,100.0
569004,21,0.0,21.0,100.0
569005,128,7.0,121.0,94.53125
569006,36,0.0,36.0,100.0
569007,144,4.0,140.0,97.22222222222221
569008,123,3.0,120.0,97.5609756097561
569009,9,0.0,9.0,100.0
569010,118,4.0,114.0,96.61016949152543
569011,51,0.0,51.0,100.0
569012,56,0.0,56.0,100.0
569013,11,0.0,11.0,100.0
569014,87,9.0,78.0,89.65517241379311
569015,67,7.0,60.0,89.55223880597015
569016,73,7.0,66.0,90.41095890410958
569017,81,0.0,81.0,100.0
569018,29,0.0,29.0,100.0
569019,73,0.0,73.0,100.0
569020,173,20.0,153.0,88.4393063583815
569021,41,0.0,41.0,100.0
569022,57,0.0,57.0,100.0
569024,47,1.0,46.0,97.87234042553192
569025,92,1.0,91.0,98.91304347826086
569026,285,11.0,274.0,96.14035087719299
569027,149,5.0,144.0,96.64429530201343
569028,87,3.0,84.0,96.55172413793103
569029,6,0.0,6.0,100.0
569030,39,0.0,39.0,100.0
569031,18,0.0,18.0,100.0
569033,3,0.0,3.0,100.0
569035,14,0.0,14.0,100.0
569036,82,0.0,82.0,100.0
569037,260,17.0,243.0,93.46153846153847
569046,229,8.0,221.0,96.50655021834062
569060,58,7.0,51.0,87.93103448275862
569077,21,0.0,21.0,100.0
569078,29,0.0,29.0,100.0
569079,42,6.0,36.0,85.71428571428571
569080,17,0.0,17.0,100.0
569081,28,3.0,25.0,89.28571428571429
569082,41,17.0,24.0,58.536585365853654
569084,6,0.0,6.0,100.0
569085,2,0.0,2.0,100.0
569086,2,0.0,2.0,100.0
569087,22,4.0,18.0,81.81818181818183
569089,300,3.0,297.0,99.0
569097,103,4.0,99.0,96.11650485436894
569099,5,0.0,5.0,100.0
569100,99,0.0,99.0,100.0
569101,6,0.0,6.0,100.0
569103,68,0.0,68.0,100.0
569104,67,0.0,67.0,100.0
569105,175,16.0,159.0,90.85714285714286
569106,51,0.0,51.0,100.0
569108,9,0.0,9.0,100.0
569110,197,13.0,184.0,93.4010152284264
569111,4,0.0,4.0,100.0
569120,53,0.0,53.0,100.0
569122,70,6.0,64.0,91.42857142857143
569123,127,0.0,127.0,100.0
569124,88,5.0,83.0,94.31818181818183
569125,20,0.0,20.0,100.0
569126,39,0.0,39.0,100.0
569127,56,0.0,56.0,100.0
569129,354,7.0,347.0,98.0225988700565
569130,13,0.0,13.0,100.0
569132,185,6.0,179.0,96.75675675675676
569133,92,0.0,92.0,100.0
569134,128,2.0,126.0,98.4375
569136,303,9.0,294.0,97.02970297029702
569137,503,21.0,482.0,95.82504970178927
569139,94,2.0,92.0,97.87234042553192
569140,187,6.0,181.0,96.79144385026738
569141,60,0.0,60.0,100.0
569142,5,0.0,5.0,100.0
569143,94,0.0,94.0,100.0
569144,30,0.0,30.0,100.0
569145,11,0.0,11.0,100.0
569147,64,3.0,61.0,95.3125
569148,119,10.0,109.0,91.59663865546219
569149,9,0.0,9.0,100.0
569202,1022,37.0,985.0,96.37964774951077
569203,3,0.0,3.0,100.0
569204,49,0.0,49.0,100.0
569205,158,10.0,148.0,93.67088607594937
569206,80,2.0,78.0,97.5
569207,63,0.0,63.0,100.0
569208,152,0.0,152.0,100.0
569209,9,0.0,9.0,100.0
569210,91,0.0,91.0,100.0
569211,80,2.0,78.0,97.5
569212,200,6.0,194.0,97.0
569213,59,7.0,52.0,88.13559322033898
569214,34,0.0,34.0,100.0
569215,135,5.0,130.0,96.29629629629629
569216,257,11.0,246.0,95.71984435797665
569217,85,0.0,85.0,100.0
569218,119,7.0,112.0,94.11764705882352
569219,217,1.0,216.0,99.53917050691244
569220,600,22.0,578.0,96.33333333333334
569221,71,0.0,71.0,100.0
569222,225,1.0,224.0,99.55555555555556
569223,281,5.0,276.0,98.22064056939502
569224,293,0.0,293.0,100.0
569225,119,13.0,106.0,89.07563025210085
569226,6,0.0,6.0,100.0
569227,58,0.0,58.0,100.0
569228,247,4.0,243.0,98.38056680161942
569229,525,22.0,503.0,95.80952380952381
569230,272,17.0,255.0,93.75
569231,169,14.0,155.0,91.71597633136095
569232,153,1.0,152.0,99.34640522875817
569234,328,17.0,311.0,94.8170731707317
569235,2,5.0,-3.0,-150.0
569236,267,2.0,265.0,99.25093632958801
569237,15,0.0,15.0,100.0
569238,104,16.0,88.0,84.61538461538461
569239,59,0.0,59.0,100.0
569240,16,0.0,16.0,100.0
569241,188,0.0,188.0,100.0
569242,85,3.0,82.0,96.47058823529412
569243,132,1.0,131.0,99.24242424242425
569244,68,0.0,68.0,100.0
569246,1120,36.0,1084.0,96.78571428571429
569247,66,4.0,62.0,93.93939393939394
569248,143,5.0,138.0,96.5034965034965
569249,71,1.0,70.0,98.59154929577466
569250,92,4.0,88.0,95.65217391304348
569252,55,0.0,55.0,100.0
569253,277,2.0,275.0,99.27797833935018
569254,140,11.0,129.0,92.14285714285714
569255,78,4.0,74.0,94.87179487179486
569257,79,4.0,75.0,94.9367088607595
569258,18,0.0,18.0,100.0
569261,363,7.0,356.0,98.07162534435263
569262,168,11.0,157.0,93.45238095238095
569263,68,0.0,68.0,100.0
569302,200,9.0,191.0,95.5
569319,131,1.0,130.0,99.23664122137404
569321,59,0.0,59.0,100.0
569322,72,0.0,72.0,100.0
569323,11,0.0,11.0,100.0
569324,44,0.0,44.0,100.0
569325,62,0.0,62.0,100.0
569326,92,3.0,89.0,96.73913043478261
569327,112,3.0,109.0,97.32142857142857
569328,20,0.0,20.0,100.0
569329,93,8.0,85.0,91.39784946236558
569330,102,0.0,102.0,100.0
569331,224,9.0,215.0,95.98214285714286
569332,279,15.0,264.0,94.6236559139785
569333,41,5.0,36.0,87.8048780487805
569334,26,0.0,26.0,100.0
569336,163,5.0,158.0,96.93251533742331
569337,29,0.0,29.0,100.0
569338,42,0.0,42.0,100.0
569339,3,0.0,3.0,100.0
569340,7,0.0,7.0,100.0
569342,10,0.0,10.0,100.0
569343,50,0.0,50.0,100.0
569357,87,11.0,76.0,87.35632183908046
569358,101,6.0,95.0,94.05940594059405
569359,2,0.0,2.0,100.0
569360,259,6.0,253.0,97.68339768339769
569361,75,0.0,75.0,100.0
569362,50,0.0,50.0,100.0
569363,162,0.0,162.0,100.0
569364,84,2.0,82.0,97.61904761904762
569365,69,0.0,69.0,100.0
569366,4,0.0,4.0,100.0
569367,236,14.0,222.0,94.0677966101695
569368,12,0.0,12.0,100.0
569369,133,10.0,123.0,92.4812030075188
569371,172,0.0,172.0,100.0
569372,1072,32.0,1040.0,97.01492537313433
569373,16,3.0,13.0,81.25
569374,942,26.0,916.0,97.23991507430998
569382,4,0.0,4.0,100.0
569383,255,4.0,251.0,98.4313725490196
569384,64,0.0,64.0,100.0
569385,5,0.0,5.0,100.0
569386,42,0.0,42.0,100.0
569388,5,0.0,5.0,100.0
569389,4,0.0,4.0,100.0
569396,41,0.0,41.0,100.0
569397,41,9.0,32.0,78.04878048780488
569398,9,0.0,9.0,100.0
569399,13,0.0,13.0,100.0
569400,6,0.0,6.0,100.0
569401,235,14.0,221.0,94.04255319148936
569402,40,0.0,40.0,100.0
569403,131,11.0,120.0,91.6030534351145
569404,39,0.0,39.0,100.0
569405,71,0.0,71.0,100.0
569406,276,13.0,263.0,95.28985507246377
569407,65,0.0,65.0,100.0
569408,63,0.0,63.0,100.0
569409,49,0.0,49.0,100.0
569411,5,0.0,5.0,100.0
569412,83,5.0,78.0,93.97590361445783
569413,2,0.0,2.0,100.0
569414,321,11.0,310.0,96.57320872274143
569415,375,21.0,354.0,94.39999999999999
569416,85,0.0,85.0,100.0
569417,101,7.0,94.0,93.06930693069307
569418,19,0.0,19.0,100.0
569419,22,8.0,14.0,63.63636363636363
569420,5,3.0,2.0,40.0
569423,88,8.0,80.0,90.9090909090909
569424,226,10.0,216.0,95.57522123893806
569457,118,11.0,107.0,90.67796610169492
569459,76,4.0,72.0,94.73684210526315
569460,174,4.0,170.0,97.70114942528735
569461,193,8.0,185.0,95.85492227979275
569462,50,1.0,49.0,98.0
569467,161,4.0,157.0,97.51552795031056
569468,160,5.0,155.0,96.875
569469,451,16.0,435.0,96.45232815964523
569470,137,0.0,137.0,100.0
569471,45,0.0,45.0,100.0
569472,107,9.0,98.0,91.58878504672897
569474,186,0.0,186.0,100.0
569479,55,0.0,55.0,100.0
569480,2,0.0,2.0,100.0
569481,185,6.0,179.0,96.75675675675676
569482,85,0.0,85.0,100.0
569483,61,5.0,56.0,91.80327868852459
569484,11,0.0,11.0,100.0
569486,188,5.0,183.0,97.3404255319149
569487,72,1.0,71.0,98.61111111111111
569488,174,7.0,167.0,95.97701149425288
569489,4,0.0,4.0,100.0
569491,299,9.0,290.0,96.98996655518395
569492,9,1.0,8.0,88.88888888888889
569493,207,13.0,194.0,93.71980676328504
569494,36,0.0,36.0,100.0
569496,65,8.0,57.0,87.6923076923077
569513,53,0.0,53.0,100.0
569514,151,6.0,145.0,96.02649006622516
569515,25,0.0,25.0,100.0
569516,7,0.0,7.0,100.0
569518,83,13.0,70.0,84.33734939759037
569519,30,5.0,25.0,83.33333333333334
569520,74,16.0,58.0,78.37837837837837
569521,311,1.0,310.0,99.67845659163987
569522,7,0.0,7.0,100.0
569523,271,0.0,271.0,100.0
569524,531,22.0,509.0,95.85687382297552
569527,109,2.0,107.0,98.1651376146789
569528,298,5.0,293.0,98.3221476510067
569529,12,0.0,12.0,100.0
569530,113,4.0,109.0,96.46017699115043
569531,23,0.0,23.0,100.0
569532,69,0.0,69.0,100.0
569533,349,4.0,345.0,98.8538681948424
569534,5,0.0,5.0,100.0
569535,139,2.0,137.0,98.56115107913669
569536,82,0.0,82.0,100.0
569537,33,0.0,33.0,100.0
569538,86,0.0,86.0,100.0
569539,3,0.0,3.0,100.0
569544,904,29.0,875.0,96.7920353982301
569545,1155,35.0,1120.0,96.96969696969697
569546,185,6.0,179.0,96.75675675675676
569550,7,0.0,7.0,100.0
569551,3,0.0,3.0,100.0
569555,466,30.0,436.0,93.56223175965665
569556,272,8.0,264.0,97.05882352941177
569557,6,0.0,6.0,100.0
569558,74,1.0,73.0,98.64864864864865
569559,5,0.0,5.0,100.0
569560,72,0.0,72.0,100.0
569561,17,0.0,17.0,100.0
569562,119,2.0,117.0,98.31932773109243
569563,206,0.0,206.0,100.0
569564,68,12.0,56.0,82.35294117647058
569565,105,10.0,95.0,90.47619047619048
569566,43,4.0,39.0,90.69767441860465
569567,34,0.0,34.0,100.0
569568,341,4.0,337.0,98.82697947214076
569569,11,0.0,11.0,100.0
569570,118,13.0,105.0,88.98305084745762
569571,52,0.0,52.0,100.0
569572,35,0.0,35.0,100.0
569573,128,8.0,120.0,93.75
569574,54,0.0,54.0,100.0
569575,25,0.0,25.0,100.0
569576,33,1.0,32.0,96.96969696969697
569577,60,13.0,47.0,78.33333333333333
569579,35,3.0,32.0,91.42857142857143
569580,69,0.0,69.0,100.0
569581,14,2.0,12.0,85.71428571428571
569583,6,0.0,6.0,100.0
569590,83,3.0,80.0,96.3855421686747
569629,141,4.0,137.0,97.16312056737588
569630,84,5.0,79.0,94.04761904761905
569631,29,0.0,29.0,100.0
569632,72,0.0,72.0,100.0
569633,43,0.0,43.0,100.0
569634,4,0.0,4.0,100.0
569635,122,12.0,110.0,90.1639344262295
569637,122,15.0,107.0,87.70491803278688
569638,124,0.0,124.0,100.0
569639,3,0.0,3.0,100.0
569640,101,0.0,101.0,100.0
569641,43,3.0,40.0,93.02325581395348
569643,96,5.0,91.0,94.79166666666666
569647,5,0.0,5.0,100.0
569648,6,0.0,6.0,100.0
569649,14,0.0,14.0,100.0
569650,318,8.0,310.0,97.48427672955975
569651,223,1.0,222.0,99.55156950672645
569652,82,3.0,79.0,96.34146341463415
569653,404,0.0,404.0,100.0
569654,12,0.0,12.0,100.0
569656,4,0.0,4.0,100.0
569658,3,4.0,-1.0,-33.33333333333333
569659,69,0.0,69.0,100.0
569660,7,0.0,7.0,100.0
569661,44,5.0,39.0,88.63636363636364
569662,85,2.0,83.0,97.6470588235294
569664,48,0.0,48.0,100.0
569665,10,0.0,10.0,100.0
569666,34,0.0,34.0,100.0
569667,81,0.0,81.0,100.0
569668,65,2.0,63.0,96.92307692307692
569669,389,18.0,371.0,95.37275064267352
569670,375,10.0,365.0,97.33333333333334
569671,90,6.0,84.0,93.33333333333333
569672,268,0.0,268.0,100.0
569673,107,6.0,101.0,94.39252336448598
569674,4,0.0,4.0,100.0
569675,134,9.0,125.0,93.28358208955224
569676,61,0.0,61.0,100.0
569677,74,3.0,71.0,95.94594594594594
569678,14,5.0,9.0,64.28571428571429
569679,25,0.0,25.0,100.0
569680,102,4.0,98.0,96.07843137254902
569683,100,14.0,86.0,86.0
569684,24,0.0,24.0,100.0
569685,96,0.0,96.0,100.0
569686,71,0.0,71.0,100.0
569687,126,0.0,126.0,100.0
569688,46,0.0,46.0,100.0
569689,5,0.0,5.0,100.0
569690,41,0.0,41.0,100.0
569691,107,0.0,107.0,100.0
569692,86,4.0,82.0,95.34883720930233
569693,144,0.0,144.0,100.0
569694,89,0.0,89.0,100.0
569695,182,17.0,165.0,90.65934065934066
569696,5,0.0,5.0,100.0
569697,27,0.0,27.0,100.0
569698,17,10.0,7.0,41.17647058823529
569699,144,2.0,142.0,98.61111111111111
569700,855,19.0,836.0,97.77777777777777
569701,5,0.0,5.0,100.0
569702,163,2.0,161.0,98.77300613496932
569705,51,7.0,44.0,86.27450980392157
569706,7,0.0,7.0,100.0
569714,141,10.0,131.0,92.90780141843972
569715,73,3.0,70.0,95.8904109589041
569716,56,0.0,56.0,100.0
569717,38,0.0,38.0,100.0
569718,97,0.0,97.0,100.0
569719,24,7.0,17.0,70.83333333333334
569720,54,0.0,54.0,100.0
569721,59,0.0,59.0,100.0
569722,101,0.0,101.0,100.0
569723,18,0.0,18.0,100.0
569724,19,0.0,19.0,100.0
569725,6,0.0,6.0,100.0
569726,77,11.0,66.0,85.71428571428571
569727,25,0.0,25.0,100.0
569728,170,8.0,162.0,95.29411764705881
569729,97,0.0,97.0,100.0
569730,15,0.0,15.0,100.0
569731,46,5.0,41.0,89.13043478260869
569732,79,0.0,79.0,100.0
569734,46,0.0,46.0,100.0
569735,3,0.0,3.0,100.0
569736,102,5.0,97.0,95.09803921568627
569737,84,8.0,76.0,90.47619047619048
569738,46,1.0,45.0,97.82608695652173
569739,89,0.0,89.0,100.0
569740,52,5.0,47.0,90.38461538461539
569741,113,0.0,113.0,100.0
569742,3,0.0,3.0,100.0
569766,70,5.0,65.0,92.85714285714286
569767,119,0.0,119.0,100.0
569768,59,0.0,59.0,100.0
569769,12,0.0,12.0,100.0
569780,31,2.0,29.0,93.54838709677419
569781,7,0.0,7.0,100.0
569789,93,0.0,93.0,100.0
569790,146,0.0,146.0,100.0
569799,101,5.0,96.0,95.04950495049505
569803,110,0.0,110.0,100.0
569815,91,7.0,84.0,92.3076923076923
569816,3,0.0,3.0,100.0
569818,4,0.0,4.0,100.0
569822,5,0.0,5.0,100.0
569823,224,13.0,211.0,94.19642857142857
569824,111,10.0,101.0,90.990990990991
569825,75,5.0,70.0,93.33333333333333
569826,95,9.0,86.0,90.52631578947368
569827,81,7.0,74.0,91.35802469135803
569828,71,0.0,71.0,100.0
569832,87,6.0,81.0,93.10344827586206
569833,102,0.0,102.0,100.0
569834,113,12.0,101.0,89.38053097345133
569835,102,6.0,96.0,94.11764705882352
569836,45,4.0,41.0,91.11111111111111
569837,19,0.0,19.0,100.0
569838,101,0.0,101.0,100.0
569839,21,0.0,21.0,100.0
569840,25,0.0,25.0,100.0
569841,31,0.0,31.0,100.0
569842,70,0.0,70.0,100.0
569843,328,16.0,312.0,95.1219512195122
569844,238,5.0,233.0,97.89915966386555
569845,42,0.0,42.0,100.0
569846,500,19.0,481.0,96.2
569847,80,0.0,80.0,100.0
569848,138,4.0,134.0,97.10144927536231
569849,93,7.0,86.0,92.47311827956989
569850,31,0.0,31.0,100.0
569852,139,0.0,139.0,100.0
569853,75,0.0,75.0,100.0
569856,18,5.0,13.0,72.22222222222221
569857,19,0.0,19.0,100.0
569858,20,0.0,20.0,100.0
569859,49,0.0,49.0,100.0
569860,26,0.0,26.0,100.0
569861,59,0.0,59.0,100.0
569862,56,3.0,53.0,94.64285714285714
569863,4,0.0,4.0,100.0
569864,31,0.0,31.0,100.0
569865,24,4.0,20.0,83.33333333333334
569866,668,21.0,647.0,96.8562874251497
569867,53,0.0,53.0,100.0
569868,129,0.0,129.0,100.0
569869,32,0.0,32.0,100.0
569870,152,11.0,141.0,92.76315789473685
569871,45,0.0,45.0,100.0
569872,1,0.0,1.0,100.0
569873,1,0.0,1.0,100.0
569887,49,0.0,49.0,100.0
569888,31,8.0,23.0,74.19354838709677
569889,11,1.0,10.0,90.9090909090909
569890,38,0.0,38.0,100.0
569892,36,6.0,30.0,83.33333333333334
569893,247,15.0,232.0,93.92712550607287
569894,167,0.0,167.0,100.0
569896,96,0.0,96.0,100.0
569897,900,31.0,869.0,96.55555555555554
569898,1010,19.0,991.0,98.11881188118812
569899,55,4.0,51.0,92.72727272727272
