order_frequency,total_quantity,avg_quantity_per_order,related_product_count,cluster,cluster_name
2,4,2.0,477,3,Low-Movement Products
1,4,4.0,216,1,Slow-Moving Products
7,8,1.1428571428571428,1575,3,Low-Movement Products
3,4,1.3333333333333333,1031,3,Low-Movement Products
1,1,1.0,538,3,Low-Movement Products
3,3,1.0,748,3,Low-Movement Products
16,40,2.5,1823,3,Low-Movement Products
2,5,2.5,714,3,Low-Movement Products
6,11,1.8333333333333333,1357,3,Low-Movement Products
11,26,2.363636363636364,1757,3,Low-Movement Products
4,4,1.0,1144,3,Low-Movement Products
7,8,1.1428571428571428,1547,3,Low-Movement Products
1,2,2.0,502,3,Low-Movement Products
2,4,2.0,636,3,Low-Movement Products
7,10,1.4285714285714286,1104,3,Low-Movement Products
4,6,1.5,1269,3,Low-Movement Products
6,8,1.3333333333333333,1193,3,Low-Movement Products
4,4,1.0,935,3,Low-Movement Products
4,9,2.25,1431,3,Low-Movement Products
16,43,2.6875,1945,3,Low-Movement Products
2,7,3.5,788,3,Low-Movement Products
1,1,1.0,1109,3,Low-Movement Products
10,24,2.4,1573,3,Low-Movement Products
2,2,1.0,687,3,Low-Movement Products
10,15,1.5,1617,3,Low-Movement Products
3,3,1.0,1380,3,Low-Movement Products
5,5,1.0,1485,3,Low-Movement Products
3,3,1.0,1056,3,Low-Movement Products
7,9,1.2857142857142858,1505,3,Low-Movement Products
9,11,1.2222222222222223,1481,3,Low-Movement Products
2,2,1.0,762,3,Low-Movement Products
4,4,1.0,1397,3,Low-Movement Products
8,9,1.125,1613,3,Low-Movement Products
1,1,1.0,1109,3,Low-Movement Products
5,5,1.0,1175,3,Low-Movement Products
4,9,2.25,1121,3,Low-Movement Products
5,8,1.6,1132,3,Low-Movement Products
2,2,1.0,826,3,Low-Movement Products
4,4,1.0,1216,3,Low-Movement Products
1,2,2.0,571,3,Low-Movement Products
4,5,1.25,1160,3,Low-Movement Products
42,306,7.285714285714286,1889,0,Active/Regular Products
33,219,6.636363636363637,1923,0,Active/Regular Products
1,1,1.0,28,1,Slow-Moving Products
132,1576,11.93939393939394,2101,2,High-Volume Products
38,1175,30.92105263157895,827,2,High-Volume Products
2,50,25.0,92,1,Slow-Moving Products
41,376,9.170731707317072,2070,0,Active/Regular Products
57,741,13.0,2009,2,High-Volume Products
35,456,13.028571428571428,1855,0,Active/Regular Products
3,4,1.3333333333333333,0,1,Slow-Moving Products
1,80995,80995.0,0,2,High-Volume Products
30,198,6.6,1579,0,Active/Regular Products
5,92,18.4,90,1,Slow-Moving Products
111,577,5.198198198198198,2451,0,Active/Regular Products
39,394,10.102564102564102,598,0,Active/Regular Products
21,127,6.047619047619048,648,3,Low-Movement Products
1,1,1.0,37,1,Slow-Moving Products
100,925,9.25,2967,2,High-Volume Products
98,862,8.795918367346939,2922,0,Active/Regular Products
44,103,2.340909090909091,1791,0,Active/Regular Products
12,17,1.4166666666666667,524,3,Low-Movement Products
2,19,9.5,82,1,Slow-Moving Products
5,10,2.0,176,1,Slow-Moving Products
6,8,1.3333333333333333,363,3,Low-Movement Products
223,1848,8.286995515695068,3118,2,High-Volume Products
4,5,1.25,280,1,Slow-Moving Products
1,1,1.0,22,1,Slow-Moving Products
1,1,1.0,22,1,Slow-Moving Products
2,46,23.0,35,1,Slow-Moving Products
2,9,4.5,129,1,Slow-Moving Products
25,558,22.32,1416,2,High-Volume Products
2,2,1.0,52,1,Slow-Moving Products
42,684,16.285714285714285,2245,2,High-Volume Products
27,217,8.037037037037036,1543,0,Active/Regular Products
34,201,5.911764705882353,2063,0,Active/Regular Products
2,26,13.0,290,1,Slow-Moving Products
7,96,13.714285714285714,250,1,Slow-Moving Products
1,1,1.0,606,3,Low-Movement Products
3,10,3.333333333333333,871,3,Low-Movement Products
1,24,24.0,6,1,Slow-Moving Products
2,25,12.5,610,3,Low-Movement Products
28,170,6.071428571428571,1522,0,Active/Regular Products
9,30,3.333333333333333,537,3,Low-Movement Products
5,38,7.6,163,1,Slow-Moving Products
5,57,11.4,488,3,Low-Movement Products
3,4,1.3333333333333333,125,1,Slow-Moving Products
94,619,6.585106382978723,2826,0,Active/Regular Products
2,13,6.5,51,1,Slow-Moving Products
128,979,7.6484375,2950,0,Active/Regular Products
35,57,1.6285714285714286,2395,3,Low-Movement Products
1,1,1.0,63,1,Slow-Moving Products
58,451,7.775862068965517,2172,0,Active/Regular Products
52,150,2.8846153846153846,2376,0,Active/Regular Products
62,420,6.774193548387097,1944,0,Active/Regular Products
3,8,2.6666666666666665,98,1,Slow-Moving Products
9,9,1.0,309,3,Low-Movement Products
75,633,8.44,2274,0,Active/Regular Products
26,152,5.846153846153846,1274,0,Active/Regular Products
5,162,32.4,214,1,Slow-Moving Products
2,78,39.0,35,1,Slow-Moving Products
2,18,9.0,27,1,Slow-Moving Products
3,31,10.333333333333334,135,1,Slow-Moving Products
19,263,13.842105263157896,1007,0,Active/Regular Products
24,268,11.166666666666666,998,0,Active/Regular Products
7,95,13.571428571428571,342,3,Low-Movement Products
1,2,2.0,567,3,Low-Movement Products
22,49,2.227272727272727,1959,3,Low-Movement Products
3,8,2.6666666666666665,209,1,Slow-Moving Products
2,8,4.0,114,1,Slow-Moving Products
4,20,5.0,214,1,Slow-Moving Products
3,13,4.333333333333333,129,1,Slow-Moving Products
70,319,4.557142857142857,2326,0,Active/Regular Products
15,119,7.933333333333334,1126,0,Active/Regular Products
20,252,12.6,811,0,Active/Regular Products
10,36,3.6,475,3,Low-Movement Products
40,195,4.875,1752,0,Active/Regular Products
50,220,4.4,1795,0,Active/Regular Products
60,315,5.25,1899,0,Active/Regular Products
29,87,3.0,2049,3,Low-Movement Products
32,91,2.84375,2090,3,Low-Movement Products
20,106,5.3,1871,0,Active/Regular Products
15,72,4.8,915,3,Low-Movement Products
23,68,2.9565217391304346,1227,3,Low-Movement Products
10,28,2.8,330,3,Low-Movement Products
62,1318,21.258064516129032,2262,2,High-Volume Products
72,820,11.38888888888889,2721,2,High-Volume Products
19,226,11.894736842105264,1161,0,Active/Regular Products
131,3581,27.33587786259542,2583,2,High-Volume Products
54,1245,23.05555555555556,2318,2,High-Volume Products
41,688,16.78048780487805,2148,2,High-Volume Products
3,12,4.0,108,1,Slow-Moving Products
244,2986,12.237704918032788,3156,2,High-Volume Products
100,783,7.83,2874,0,Active/Regular Products
69,366,5.304347826086956,2561,0,Active/Regular Products
2,27,13.5,88,1,Slow-Moving Products
67,485,7.238805970149253,2664,0,Active/Regular Products
19,163,8.578947368421053,1211,0,Active/Regular Products
456,5050,11.074561403508772,2834,2,High-Volume Products
88,462,5.25,2692,0,Active/Regular Products
16,96,6.0,689,3,Low-Movement Products
81,1578,19.48148148148148,2495,2,High-Volume Products
1,6,6.0,150,1,Slow-Moving Products
17,21,1.2352941176470589,725,3,Low-Movement Products
135,2544,18.844444444444445,2517,2,High-Volume Products
109,1570,14.403669724770642,2435,2,High-Volume Products
13,72,5.538461538461538,1357,3,Low-Movement Products
2,10,5.0,66,1,Slow-Moving Products
159,2567,16.144654088050313,2640,2,High-Volume Products
1,6,6.0,45,1,Slow-Moving Products
81,703,8.679012345679013,1769,0,Active/Regular Products
3,78,26.0,108,1,Slow-Moving Products
18,53,2.9444444444444446,1482,3,Low-Movement Products
3,4,1.3333333333333333,145,1,Slow-Moving Products
9,21,2.333333333333333,1068,3,Low-Movement Products
183,1354,7.398907103825136,2640,2,High-Volume Products
115,820,7.130434782608695,2691,0,Active/Regular Products
187,1451,7.759358288770054,2675,2,High-Volume Products
154,563,3.655844155844156,1920,0,Active/Regular Products
134,714,5.328358208955224,2633,0,Active/Regular Products
1,1,1.0,40,1,Slow-Moving Products
12,36,3.0,1734,3,Low-Movement Products
2,3,1.5,86,1,Slow-Moving Products
17,159,9.352941176470589,1469,0,Active/Regular Products
13,64,4.923076923076923,708,3,Low-Movement Products
3,29,9.666666666666666,113,1,Slow-Moving Products
1,1,1.0,673,3,Low-Movement Products
43,70,1.627906976744186,1740,3,Low-Movement Products
26,37,1.4230769230769231,1715,3,Low-Movement Products
21,131,6.238095238095238,989,0,Active/Regular Products
32,163,5.09375,1644,0,Active/Regular Products
47,494,10.51063829787234,1777,0,Active/Regular Products
2,68,34.0,44,1,Slow-Moving Products
3,28,9.333333333333334,127,1,Slow-Moving Products
14,33,2.357142857142857,415,3,Low-Movement Products
12,31,2.583333333333333,338,3,Low-Movement Products
8,23,2.875,236,1,Slow-Moving Products
16,40,2.5,469,3,Low-Movement Products
4,6,1.5,1487,3,Low-Movement Products
1,4,4.0,48,1,Slow-Moving Products
1,8,8.0,48,1,Slow-Moving Products
2,4,2.0,250,1,Slow-Moving Products
92,440,4.782608695652174,1857,0,Active/Regular Products
113,380,3.3628318584070795,2686,0,Active/Regular Products
49,133,2.7142857142857144,1734,0,Active/Regular Products
2,2,1.0,83,1,Slow-Moving Products
56,821,14.660714285714286,2184,2,High-Volume Products
15,155,10.333333333333334,631,0,Active/Regular Products
4,12,3.0,163,1,Slow-Moving Products
97,5556,57.27835051546392,2251,2,High-Volume Products
6,50,8.333333333333334,223,1,Slow-Moving Products
4,15,3.75,224,1,Slow-Moving Products
6,24,4.0,199,1,Slow-Moving Products
3,9,3.0,253,1,Slow-Moving Products
5,14,2.8,211,1,Slow-Moving Products
8,20,2.5,243,1,Slow-Moving Products
2,36,18.0,40,1,Slow-Moving Products
33,693,21.0,1805,2,High-Volume Products
13,538,41.38461538461539,381,2,High-Volume Products
6,52,8.666666666666666,269,1,Slow-Moving Products
1,12,12.0,26,1,Slow-Moving Products
3,52,17.333333333333332,69,1,Slow-Moving Products
1,2,2.0,13,1,Slow-Moving Products
2,3,1.5,36,1,Slow-Moving Products
137,1021,7.452554744525547,1724,0,Active/Regular Products
6,18,3.0,80,1,Slow-Moving Products
38,103,2.710526315789474,993,3,Low-Movement Products
185,1556,8.41081081081081,1877,2,High-Volume Products
26,107,4.115384615384615,703,3,Low-Movement Products
2,12,6.0,69,1,Slow-Moving Products
46,232,5.043478260869565,2484,0,Active/Regular Products
8,52,6.5,499,3,Low-Movement Products
12,43,3.583333333333333,464,3,Low-Movement Products
39,60,1.5384615384615383,2113,3,Low-Movement Products
70,155,2.2142857142857144,2693,0,Active/Regular Products
88,161,1.8295454545454544,2827,0,Active/Regular Products
59,117,1.9830508474576272,2706,0,Active/Regular Products
37,89,2.4054054054054053,2445,0,Active/Regular Products
38,67,1.763157894736842,2401,3,Low-Movement Products
89,210,2.359550561797753,2780,0,Active/Regular Products
1,5,5.0,1109,3,Low-Movement Products
1,1,1.0,1109,3,Low-Movement Products
1,1,1.0,1109,3,Low-Movement Products
1,7,7.0,1109,3,Low-Movement Products
4,14,3.5,199,1,Slow-Moving Products
12,52,4.333333333333333,846,3,Low-Movement Products
1,2,2.0,144,1,Slow-Moving Products
27,582,21.55555555555556,1783,2,High-Volume Products
121,410,3.3884297520661155,2842,0,Active/Regular Products
5,27,5.4,115,1,Slow-Moving Products
11,45,4.090909090909091,614,3,Low-Movement Products
14,159,11.357142857142858,468,3,Low-Movement Products
6,44,7.333333333333333,281,1,Slow-Moving Products
15,97,6.466666666666667,320,3,Low-Movement Products
9,86,9.555555555555555,422,3,Low-Movement Products
43,112,2.604651162790698,2317,0,Active/Regular Products
20,33,1.65,1982,3,Low-Movement Products
22,35,1.5909090909090908,2152,3,Low-Movement Products
13,196,15.076923076923077,675,0,Active/Regular Products
55,994,18.072727272727278,1410,2,High-Volume Products
45,617,13.71111111111111,1388,2,High-Volume Products
12,469,39.083333333333336,576,2,High-Volume Products
39,290,7.435897435897436,2328,0,Active/Regular Products
86,746,8.674418604651162,2739,0,Active/Regular Products
23,225,9.782608695652174,1508,0,Active/Regular Products
163,2734,16.773006134969325,2188,2,High-Volume Products
37,100,2.702702702702702,1797,0,Active/Regular Products
2,3,1.5,79,1,Slow-Moving Products
118,978,8.288135593220339,2788,0,Active/Regular Products
212,2018,9.5188679245283,2826,2,High-Volume Products
28,827,29.535714285714285,835,2,High-Volume Products
5,5,1.0,298,3,Low-Movement Products
2,2600,1300.0,4,1,Slow-Moving Products
287,2077,7.236933797909407,3027,2,High-Volume Products
28,103,3.678571428571429,498,3,Low-Movement Products
105,285,2.7142857142857144,2882,0,Active/Regular Products
1685,18283,10.850445103857568,3480,2,High-Volume Products
365,2379,6.517808219178082,2857,2,High-Volume Products
102,199,1.9509803921568627,866,0,Active/Regular Products
133,602,4.526315789473684,2537,0,Active/Regular Products
31,185,5.967741935483871,1303,0,Active/Regular Products
2,2,1.0,154,1,Slow-Moving Products
114,548,4.807017543859649,2437,0,Active/Regular Products
2,4,2.0,90,1,Slow-Moving Products
45,213,4.733333333333333,2147,0,Active/Regular Products
1,1,1.0,94,1,Slow-Moving Products
110,388,3.527272727272728,2511,0,Active/Regular Products
83,264,3.180722891566265,2574,0,Active/Regular Products
8,21,2.625,279,3,Low-Movement Products
3,13,4.333333333333333,121,1,Slow-Moving Products
390,1990,5.102564102564102,2865,2,High-Volume Products
393,2323,5.910941475826972,2822,2,High-Volume Products
9,12,1.3333333333333333,411,3,Low-Movement Products
56,209,3.732142857142857,2222,0,Active/Regular Products
439,3207,7.305239179954442,3080,2,High-Volume Products
1,1,1.0,203,1,Slow-Moving Products
56,134,2.392857142857143,844,3,Low-Movement Products
12,33,2.75,558,3,Low-Movement Products
245,1987,8.110204081632654,3186,2,High-Volume Products
1,6,6.0,1109,3,Low-Movement Products
50,108,2.16,2130,0,Active/Regular Products
56,170,3.0357142857142856,2101,0,Active/Regular Products
165,2456,14.884848484848485,2395,2,High-Volume Products
118,1480,12.542372881355933,1886,2,High-Volume Products
233,1172,5.030042918454936,2963,0,Active/Regular Products
201,1491,7.417910447761194,2336,2,High-Volume Products
205,904,4.409756097560976,2765,0,Active/Regular Products
616,3751,6.089285714285714,3070,2,High-Volume Products
188,1799,9.569148936170214,2459,2,High-Volume Products
7,15,2.142857142857143,209,1,Slow-Moving Products
407,2035,5.0,2941,2,High-Volume Products
365,3615,9.904109589041097,2942,2,High-Volume Products
600,3807,6.345,3060,2,High-Volume Products
287,2064,7.191637630662021,2917,2,High-Volume Products
17,27,1.588235294117647,221,3,Low-Movement Products
592,3416,5.77027027027027,3162,2,High-Volume Products
22,519,23.59090909090909,587,2,High-Volume Products
239,3842,16.07531380753138,3080,2,High-Volume Products
174,2687,15.442528735632184,2927,2,High-Volume Products
149,2059,13.818791946308725,2851,2,High-Volume Products
1,1,1.0,1109,3,Low-Movement Products
18,325,18.05555555555556,527,0,Active/Regular Products
15,197,13.133333333333333,469,0,Active/Regular Products
61,4415,72.37704918032787,1240,2,High-Volume Products
5,17,3.4,207,1,Slow-Moving Products
4,16,4.0,149,1,Slow-Moving Products
14,88,6.285714285714286,390,3,Low-Movement Products
8,19,2.375,1154,3,Low-Movement Products
8,106,13.25,140,1,Slow-Moving Products
1,2,2.0,88,1,Slow-Moving Products
3,9,3.0,79,1,Slow-Moving Products
120,2702,22.516666666666666,2789,2,High-Volume Products
107,841,7.859813084112149,2968,0,Active/Regular Products
47,238,5.0638297872340425,1001,0,Active/Regular Products
6,33,5.5,280,1,Slow-Moving Products
333,1944,5.837837837837838,3061,2,High-Volume Products
22,346,15.727272727272728,730,0,Active/Regular Products
37,178,4.8108108108108105,2362,0,Active/Regular Products
2,11,5.5,58,1,Slow-Moving Products
49,236,4.816326530612245,2229,0,Active/Regular Products
38,175,4.605263157894737,2083,0,Active/Regular Products
33,76,2.303030303030303,1989,3,Low-Movement Products
21,138,6.571428571428571,900,0,Active/Regular Products
440,13605,30.920454545454547,3061,2,High-Volume Products
316,6748,21.354430379746837,3071,2,High-Volume Products
8,103,12.875,1109,3,Low-Movement Products
8,163,20.375,916,0,Active/Regular Products
12,127,10.583333333333334,1533,0,Active/Regular Products
4,13,3.25,164,1,Slow-Moving Products
8,52,6.5,490,3,Low-Movement Products
3,72,24.0,94,1,Slow-Moving Products
13,130,10.0,1523,0,Active/Regular Products
61,324,5.311475409836065,2492,0,Active/Regular Products
